,Premise 1,Premise 2,Premise 3,Conclusion,participant_id,Domain,Similarity,Normalized Similarity
90878,sardine,,,plaice,132,Fish,0.25,-0.3512683937460715
90879,plaice,,,pike,132,Fish,0.85,1.760515454596648
90880,stickleback,,,plaice,132,Fish,0.45,0.3526595557015017
90881,sole,,,plaice,132,Fish,0.8,1.5845334672347549
90882,whale,,,plaice,132,Fish,0.25,-0.3512683937460715
90883,salmon,,,plaice,132,Fish,0.15,-0.7032323684698581
90884,swordfish,,,plaice,132,Fish,0.2,-0.5272503811079647
90885,sperm whale,,,flatfish,132,Fish,0.15,-0.7032323684698581
90886,ray,,,flatfish,132,Fish,0.75,1.4085514798728616
90887,sardine,,,flatfish,132,Fish,0.7,1.232569492510968
90888,pike,,,flatfish,132,Fish,0.3,-0.1752864063841782
90889,stickleback,,,flatfish,132,Fish,0.65,1.056587505149075
90890,sole,,,flatfish,132,Fish,0.75,1.4085514798728616
90891,whale,,,flatfish,132,Fish,0.05,-1.0551963431936449
90892,salmon,,,flatfish,132,Fish,0.15,-0.7032323684698581
90893,swordfish,,,flatfish,132,Fish,0.45,0.3526595557015017
90894,sperm whale,,,ray,132,Fish,0.75,1.4085514798728616
90895,sperm whale,,,sardine,132,Fish,0.05,-1.0551963431936449
90896,sperm whale,,,pike,132,Fish,0.4,0.1766775683396084
90897,stickleback,,,sperm whale,132,Fish,0.05,-1.0551963431936449
90898,sperm whale,,,sole,132,Fish,0.3,-0.1752864063841782
90899,whale,,,sperm whale,132,Fish,0.8,1.5845334672347549
90900,sperm whale,,,salmon,132,Fish,0.15,-0.7032323684698581
90901,swordfish,,,sperm whale,132,Fish,0.45,0.3526595557015017
90902,sardine,,,ray,132,Fish,0.2,-0.5272503811079647
90903,ray,,,pike,132,Fish,0.15,-0.7032323684698581
90904,stickleback,,,ray,132,Fish,0.3,-0.1752864063841782
90905,sole,,,ray,132,Fish,0.75,1.4085514798728616
90906,whale,,,ray,132,Fish,0.1,-0.8792143558317514
90907,salmon,,,ray,132,Fish,0.45,0.3526595557015017
90908,swordfish,,,ray,132,Fish,0.3,-0.1752864063841782
90909,sardine,,,pike,132,Fish,0.25,-0.3512683937460715
90910,stickleback,,,sardine,132,Fish,0.3,-0.1752864063841782
90911,sole,,,sardine,132,Fish,0.45,0.3526595557015017
90912,whale,,,sardine,132,Fish,0.15,-0.7032323684698581
90913,sardine,,,salmon,132,Fish,0.8,1.5845334672347549
90914,swordfish,,,sardine,132,Fish,0.25,-0.3512683937460715
90915,stickleback,,,pike,132,Fish,0.8,1.5845334672347549
90916,sole,,,pike,132,Fish,0.7,1.232569492510968
90917,whale,,,pike,132,Fish,0.3,-0.1752864063841782
90918,salmon,,,pike,132,Fish,0.25,-0.3512683937460715
90919,swordfish,,,pike,132,Fish,0.4,0.1766775683396084
90920,stickleback,,,sole,132,Fish,0.25,-0.3512683937460715
90921,whale,,,stickleback,132,Fish,0.2,-0.5272503811079647
90922,stickleback,,,salmon,132,Fish,0.1,-0.8792143558317514
90923,swordfish,,,stickleback,132,Fish,0.5,0.528641543063395
90924,whale,,,sole,132,Fish,0.15,-0.7032323684698581
90925,sole,,,salmon,132,Fish,0.25,-0.3512683937460715
90926,swordfish,,,sole,132,Fish,0.7,1.232569492510968
90927,whale,,,salmon,132,Fish,0.1,-0.8792143558317514
90928,whale,,,swordfish,132,Fish,0.3,-0.1752864063841782
90929,swordfish,,,salmon,132,Fish,0.15,-0.7032323684698581
90930,dolphin,,,anchovy,133,Fish,0.35,-0.8766546306799903
90931,trout,,,anchovy,133,Fish,0.4,-0.5969653222789338
90932,goldfish,,,anchovy,133,Fish,0.6,0.5217919113252907
90933,shark,,,anchovy,133,Fish,0.5,-0.0375867054768215
90934,herring,,,anchovy,133,Fish,0.6,0.5217919113252907
90935,squid,,,anchovy,133,Fish,0.25,-1.4360332474821025
90936,cod,,,anchovy,133,Fish,0.7,1.0811705281274029
90937,carp,,,anchovy,133,Fish,0.25,-1.4360332474821025
90938,orca,,,anchovy,133,Fish,0.15,-1.995411864284215
90939,eel,,,anchovy,133,Fish,0.65,0.8014812197263471
90940,piranha,,,anchovy,133,Fish,0.4,-0.5969653222789338
90941,plaice,,,anchovy,133,Fish,0.45,-0.3172760138778777
90942,flatfish,,,anchovy,133,Fish,0.6,0.5217919113252907
90943,sperm whale,,,anchovy,133,Fish,0.45,-0.3172760138778777
90944,ray,,,anchovy,133,Fish,0.75,1.3608598365284594
90945,sardine,,,anchovy,133,Fish,0.7,1.0811705281274029
90946,pike,,,anchovy,133,Fish,0.25,-1.4360332474821025
90947,stickleback,,,anchovy,133,Fish,0.6,0.5217919113252907
90948,sole,,,anchovy,133,Fish,0.4,-0.5969653222789338
90949,whale,,,anchovy,133,Fish,0.05,-2.554790481086328
90950,salmon,,,anchovy,133,Fish,0.5,-0.0375867054768215
90951,swordfish,,,anchovy,133,Fish,0.45,-0.3172760138778777
90952,trout,,,dolphin,133,Fish,0.25,-1.4360332474821025
90953,goldfish,,,dolphin,133,Fish,0.2,-1.7157225558831588
90954,shark,,,dolphin,133,Fish,0.5,-0.0375867054768215
90955,herring,,,dolphin,133,Fish,0.55,0.2421026029242348
90956,squid,,,dolphin,133,Fish,0.6,0.5217919113252907
90957,dolphin,,,cod,133,Fish,0.6,0.5217919113252907
90958,dolphin,,,carp,133,Fish,0.5,-0.0375867054768215
90959,orca,,,dolphin,133,Fish,0.8,1.640549144929516
90960,eel,,,dolphin,133,Fish,0.4,-0.5969653222789338
90961,piranha,,,dolphin,133,Fish,0.15,-1.995411864284215
90962,plaice,,,dolphin,133,Fish,0.35,-0.8766546306799903
90963,flatfish,,,dolphin,133,Fish,0.5,-0.0375867054768215
90964,sperm whale,,,dolphin,133,Fish,0.75,1.3608598365284594
90965,ray,,,dolphin,133,Fish,0.4,-0.5969653222789338
90966,sardine,,,dolphin,133,Fish,0.15,-1.995411864284215
90967,pike,,,dolphin,133,Fish,0.4,-0.5969653222789338
90968,stickleback,,,dolphin,133,Fish,0.45,-0.3172760138778777
90969,sole,,,dolphin,133,Fish,0.25,-1.4360332474821025
90970,whale,,,dolphin,133,Fish,0.45,-0.3172760138778777
90971,salmon,,,dolphin,133,Fish,0.45,-0.3172760138778777
90972,swordfish,,,dolphin,133,Fish,0.75,1.3608598365284594
90973,trout,,,goldfish,133,Fish,0.7,1.0811705281274029
90974,trout,,,shark,133,Fish,0.75,1.3608598365284594
90975,trout,,,herring,133,Fish,0.6,0.5217919113252907
90976,trout,,,squid,133,Fish,0.6,0.5217919113252907
90977,trout,,,cod,133,Fish,0.95,2.479617070132684
90978,trout,,,carp,133,Fish,0.5,-0.0375867054768215
90979,trout,,,orca,133,Fish,0.6,0.5217919113252907
90980,trout,,,eel,133,Fish,0.65,0.8014812197263471
90981,trout,,,piranha,133,Fish,0.7,1.0811705281274029
90982,trout,,,plaice,133,Fish,0.65,0.8014812197263471
90983,trout,,,flatfish,133,Fish,0.65,0.8014812197263471
90984,trout,,,sperm whale,133,Fish,0.6,0.5217919113252907
90985,trout,,,ray,133,Fish,0.5,-0.0375867054768215
90986,trout,,,sardine,133,Fish,0.45,-0.3172760138778777
90987,trout,,,pike,133,Fish,0.7,1.0811705281274029
90988,trout,,,stickleback,133,Fish,0.25,-1.4360332474821025
90989,trout,,,sole,133,Fish,0.65,0.8014812197263471
90990,whale,,,trout,133,Fish,0.3,-1.1563439390810464
90991,trout,,,salmon,133,Fish,0.7,1.0811705281274029
90992,trout,,,swordfish,133,Fish,0.5,-0.0375867054768215
90993,shark,,,goldfish,133,Fish,0.25,-1.4360332474821025
90994,herring,,,goldfish,133,Fish,0.35,-0.8766546306799903
90995,squid,,,goldfish,133,Fish,0.4,-0.5969653222789338
90996,goldfish,,,cod,133,Fish,0.45,-0.3172760138778777
90997,goldfish,,,carp,133,Fish,0.6,0.5217919113252907
90998,orca,,,goldfish,133,Fish,0.3,-1.1563439390810464
90999,goldfish,,,eel,133,Fish,0.5,-0.0375867054768215
91000,piranha,,,goldfish,133,Fish,0.4,-0.5969653222789338
91001,plaice,,,goldfish,133,Fish,0.7,1.0811705281274029
91002,goldfish,,,flatfish,133,Fish,0.45,-0.3172760138778777
91003,sperm whale,,,goldfish,133,Fish,0.5,-0.0375867054768215
91004,ray,,,goldfish,133,Fish,0.4,-0.5969653222789338
91005,sardine,,,goldfish,133,Fish,0.75,1.3608598365284594
91006,pike,,,goldfish,133,Fish,0.55,0.2421026029242348
91007,stickleback,,,goldfish,133,Fish,0.7,1.0811705281274029
91008,sole,,,goldfish,133,Fish,0.45,-0.3172760138778777
91009,whale,,,goldfish,133,Fish,0.2,-1.7157225558831588
91010,salmon,,,goldfish,133,Fish,0.65,0.8014812197263471
91011,swordfish,,,goldfish,133,Fish,0.5,-0.0375867054768215
91012,shark,,,herring,133,Fish,0.7,1.0811705281274029
91013,squid,,,shark,133,Fish,0.55,0.2421026029242348
91014,shark,,,cod,133,Fish,0.5,-0.0375867054768215
91015,shark,,,carp,133,Fish,0.4,-0.5969653222789338
91016,shark,,,orca,133,Fish,0.8,1.640549144929516
91017,shark,,,eel,133,Fish,0.5,-0.0375867054768215
91018,shark,,,piranha,133,Fish,0.75,1.3608598365284594
91019,shark,,,plaice,133,Fish,0.25,-1.4360332474821025
91020,shark,,,flatfish,133,Fish,0.25,-1.4360332474821025
91021,sperm whale,,,shark,133,Fish,0.55,0.2421026029242348
91022,shark,,,ray,133,Fish,0.75,1.3608598365284594
91023,shark,,,sardine,133,Fish,0.15,-1.995411864284215
91024,shark,,,pike,133,Fish,0.55,0.2421026029242348
91025,stickleback,,,shark,133,Fish,0.25,-1.4360332474821025
91026,sole,,,shark,133,Fish,0.35,-0.8766546306799903
91027,whale,,,shark,133,Fish,0.75,1.3608598365284594
91028,shark,,,salmon,133,Fish,0.4,-0.5969653222789338
91029,swordfish,,,shark,133,Fish,0.8,1.640549144929516
91030,squid,,,herring,133,Fish,0.7,1.0811705281274029
91031,herring,,,cod,133,Fish,0.6,0.5217919113252907
91032,herring,,,carp,133,Fish,0.75,1.3608598365284594
91033,orca,,,herring,133,Fish,0.25,-1.4360332474821025
91034,herring,,,eel,133,Fish,0.5,-0.0375867054768215
91035,piranha,,,herring,133,Fish,0.5,-0.0375867054768215
91036,plaice,,,herring,133,Fish,0.4,-0.5969653222789338
91037,herring,,,flatfish,133,Fish,0.6,0.5217919113252907
91038,sperm whale,,,herring,133,Fish,0.35,-0.8766546306799903
91039,ray,,,herring,133,Fish,0.8,1.640549144929516
91040,sardine,,,herring,133,Fish,0.85,1.920238453330572
91041,pike,,,herring,133,Fish,0.3,-1.1563439390810464
91042,stickleback,,,herring,133,Fish,0.55,0.2421026029242348
91043,sole,,,herring,133,Fish,0.05,-2.554790481086328
91044,whale,,,herring,133,Fish,0.25,-1.4360332474821025
91045,salmon,,,herring,133,Fish,0.75,1.3608598365284594
91046,swordfish,,,herring,133,Fish,0.35,-0.8766546306799903
91047,squid,,,cod,133,Fish,0.4,-0.5969653222789338
91048,squid,,,carp,133,Fish,0.55,0.2421026029242348
91049,squid,,,orca,133,Fish,0.5,-0.0375867054768215
91050,squid,,,eel,133,Fish,0.6,0.5217919113252907
91051,squid,,,piranha,133,Fish,0.6,0.5217919113252907
91052,squid,,,plaice,133,Fish,0.6,0.5217919113252907
91053,squid,,,flatfish,133,Fish,0.65,0.8014812197263471
91054,squid,,,sperm whale,133,Fish,0.6,0.5217919113252907
91055,squid,,,ray,133,Fish,0.4,-0.5969653222789338
91056,squid,,,sardine,133,Fish,0.4,-0.5969653222789338
91057,squid,,,pike,133,Fish,0.4,-0.5969653222789338
91058,stickleback,,,squid,133,Fish,0.2,-1.7157225558831588
91059,squid,,,sole,133,Fish,0.35,-0.8766546306799903
91060,whale,,,squid,133,Fish,0.6,0.5217919113252907
91061,squid,,,salmon,133,Fish,0.55,0.2421026029242348
91062,swordfish,,,squid,133,Fish,0.75,1.3608598365284594
91063,cod,,,carp,133,Fish,0.3,-1.1563439390810464
91064,orca,,,cod,133,Fish,0.35,-0.8766546306799903
91065,eel,,,cod,133,Fish,0.75,1.3608598365284594
91066,piranha,,,cod,133,Fish,0.6,0.5217919113252907
91067,plaice,,,cod,133,Fish,0.35,-0.8766546306799903
91068,flatfish,,,cod,133,Fish,0.6,0.5217919113252907
91069,sperm whale,,,cod,133,Fish,0.55,0.2421026029242348
91070,ray,,,cod,133,Fish,0.65,0.8014812197263471
91071,sardine,,,cod,133,Fish,0.3,-1.1563439390810464
91072,pike,,,cod,133,Fish,0.5,-0.0375867054768215
91073,stickleback,,,cod,133,Fish,0.4,-0.5969653222789338
91074,sole,,,cod,133,Fish,0.7,1.0811705281274029
91075,whale,,,cod,133,Fish,0.55,0.2421026029242348
91076,salmon,,,cod,133,Fish,0.8,1.640549144929516
91077,swordfish,,,cod,133,Fish,0.5,-0.0375867054768215
91078,orca,,,carp,133,Fish,0.15,-1.995411864284215
91079,eel,,,carp,133,Fish,0.55,0.2421026029242348
91080,piranha,,,carp,133,Fish,0.6,0.5217919113252907
91081,plaice,,,carp,133,Fish,0.65,0.8014812197263471
91082,flatfish,,,carp,133,Fish,0.45,-0.3172760138778777
91083,sperm whale,,,carp,133,Fish,0.45,-0.3172760138778777
91084,ray,,,carp,133,Fish,0.8,1.640549144929516
91085,sardine,,,carp,133,Fish,0.6,0.5217919113252907
91086,pike,,,carp,133,Fish,0.65,0.8014812197263471
91087,stickleback,,,carp,133,Fish,0.7,1.0811705281274029
91088,sole,,,carp,133,Fish,0.4,-0.5969653222789338
91089,whale,,,carp,133,Fish,0.6,0.5217919113252907
91090,salmon,,,carp,133,Fish,0.4,-0.5969653222789338
91091,swordfish,,,carp,133,Fish,0.55,0.2421026029242348
91092,orca,,,eel,133,Fish,0.25,-1.4360332474821025
91093,piranha,,,orca,133,Fish,0.5,-0.0375867054768215
91094,plaice,,,orca,133,Fish,0.25,-1.4360332474821025
91095,orca,,,flatfish,133,Fish,0.2,-1.7157225558831588
91096,sperm whale,,,orca,133,Fish,0.75,1.3608598365284594
91097,ray,,,orca,133,Fish,0.25,-1.4360332474821025
91098,sardine,,,orca,133,Fish,0.2,-1.7157225558831588
91099,pike,,,orca,133,Fish,0.25,-1.4360332474821025
91100,stickleback,,,orca,133,Fish,0.25,-1.4360332474821025
91101,sole,,,orca,133,Fish,0.2,-1.7157225558831588
91102,whale,,,orca,133,Fish,0.95,2.479617070132684
91103,salmon,,,orca,133,Fish,0.55,0.2421026029242348
91104,swordfish,,,orca,133,Fish,0.25,-1.4360332474821025
91105,piranha,,,eel,133,Fish,0.55,0.2421026029242348
91106,plaice,,,eel,133,Fish,0.8,1.640549144929516
91107,flatfish,,,eel,133,Fish,0.55,0.2421026029242348
91108,sperm whale,,,eel,133,Fish,0.2,-1.7157225558831588
91109,ray,,,eel,133,Fish,0.5,-0.0375867054768215
91110,sardine,,,eel,133,Fish,0.6,0.5217919113252907
91111,pike,,,eel,133,Fish,0.6,0.5217919113252907
91112,stickleback,,,eel,133,Fish,0.7,1.0811705281274029
91113,sole,,,eel,133,Fish,0.75,1.3608598365284594
91114,whale,,,eel,133,Fish,0.6,0.5217919113252907
91115,salmon,,,eel,133,Fish,0.65,0.8014812197263471
91116,swordfish,,,eel,133,Fish,0.45,-0.3172760138778777
91117,plaice,,,piranha,133,Fish,0.7,1.0811705281274029
91118,piranha,,,flatfish,133,Fish,0.35,-0.8766546306799903
91119,sperm whale,,,piranha,133,Fish,0.6,0.5217919113252907
91120,ray,,,piranha,133,Fish,0.55,0.2421026029242348
91121,sardine,,,piranha,133,Fish,0.5,-0.0375867054768215
91122,piranha,,,pike,133,Fish,0.6,0.5217919113252907
91123,stickleback,,,piranha,133,Fish,0.25,-1.4360332474821025
91124,sole,,,piranha,133,Fish,0.6,0.5217919113252907
91125,whale,,,piranha,133,Fish,0.4,-0.5969653222789338
91126,salmon,,,piranha,133,Fish,0.6,0.5217919113252907
91127,swordfish,,,piranha,133,Fish,0.35,-0.8766546306799903
91128,plaice,,,flatfish,133,Fish,0.9,2.199927761731628
91129,sperm whale,,,plaice,133,Fish,0.5,-0.0375867054768215
91130,ray,,,plaice,133,Fish,0.75,1.3608598365284594
91131,sardine,,,plaice,133,Fish,0.45,-0.3172760138778777
91132,plaice,,,pike,133,Fish,0.8,1.640549144929516
91133,stickleback,,,plaice,133,Fish,0.3,-1.1563439390810464
91134,sole,,,plaice,133,Fish,0.75,1.3608598365284594
91135,whale,,,plaice,133,Fish,0.4,-0.5969653222789338
91136,salmon,,,plaice,133,Fish,0.65,0.8014812197263471
91137,swordfish,,,plaice,133,Fish,0.55,0.2421026029242348
91138,sperm whale,,,flatfish,133,Fish,0.75,1.3608598365284594
91139,ray,,,flatfish,133,Fish,0.45,-0.3172760138778777
91140,sardine,,,flatfish,133,Fish,0.65,0.8014812197263471
91141,pike,,,flatfish,133,Fish,0.6,0.5217919113252907
91142,stickleback,,,flatfish,133,Fish,0.55,0.2421026029242348
91143,sole,,,flatfish,133,Fish,0.7,1.0811705281274029
91144,whale,,,flatfish,133,Fish,0.65,0.8014812197263471
91145,salmon,,,flatfish,133,Fish,0.5,-0.0375867054768215
91146,swordfish,,,flatfish,133,Fish,0.25,-1.4360332474821025
91147,sperm whale,,,ray,133,Fish,0.5,-0.0375867054768215
91148,sperm whale,,,sardine,133,Fish,0.3,-1.1563439390810464
91149,sperm whale,,,pike,133,Fish,0.55,0.2421026029242348
91150,stickleback,,,sperm whale,133,Fish,0.35,-0.8766546306799903
91151,sperm whale,,,sole,133,Fish,0.6,0.5217919113252907
91152,whale,,,sperm whale,133,Fish,0.85,1.920238453330572
91153,sperm whale,,,salmon,133,Fish,0.55,0.2421026029242348
91154,swordfish,,,sperm whale,133,Fish,0.45,-0.3172760138778777
91155,sardine,,,ray,133,Fish,0.65,0.8014812197263471
91156,ray,,,pike,133,Fish,0.5,-0.0375867054768215
91157,stickleback,,,ray,133,Fish,0.5,-0.0375867054768215
91158,sole,,,ray,133,Fish,0.6,0.5217919113252907
91159,whale,,,ray,133,Fish,0.4,-0.5969653222789338
91160,salmon,,,ray,133,Fish,0.6,0.5217919113252907
91161,swordfish,,,ray,133,Fish,0.45,-0.3172760138778777
91162,sardine,,,pike,133,Fish,0.35,-0.8766546306799903
91163,stickleback,,,sardine,133,Fish,0.55,0.2421026029242348
91164,sole,,,sardine,133,Fish,0.45,-0.3172760138778777
91165,whale,,,sardine,133,Fish,0.35,-0.8766546306799903
91166,sardine,,,salmon,133,Fish,0.4,-0.5969653222789338
91167,swordfish,,,sardine,133,Fish,0.3,-1.1563439390810464
91168,stickleback,,,pike,133,Fish,0.5,-0.0375867054768215
91169,sole,,,pike,133,Fish,0.5,-0.0375867054768215
91170,whale,,,pike,133,Fish,0.3,-1.1563439390810464
91171,salmon,,,pike,133,Fish,0.6,0.5217919113252907
91172,swordfish,,,pike,133,Fish,0.5,-0.0375867054768215
91173,stickleback,,,sole,133,Fish,0.55,0.2421026029242348
91174,whale,,,stickleback,133,Fish,0.25,-1.4360332474821025
91175,stickleback,,,salmon,133,Fish,0.45,-0.3172760138778777
91176,swordfish,,,stickleback,133,Fish,0.55,0.2421026029242348
91177,whale,,,sole,133,Fish,0.35,-0.8766546306799903
91178,sole,,,salmon,133,Fish,0.6,0.5217919113252907
91179,swordfish,,,sole,133,Fish,0.6,0.5217919113252907
91180,whale,,,salmon,133,Fish,0.4,-0.5969653222789338
91181,whale,,,swordfish,133,Fish,0.9,2.199927761731628
91182,swordfish,,,salmon,133,Fish,0.45,-0.3172760138778777
91183,dolphin,,,anchovy,134,Fish,0.5,-0.2735965634942851
91184,trout,,,anchovy,134,Fish,0.7,0.7712325770952104
91185,goldfish,,,anchovy,134,Fish,0.6,0.2488180068004626
91186,shark,,,anchovy,134,Fish,0.6,0.2488180068004626
91187,herring,,,anchovy,134,Fish,0.8,1.293647147389959
91188,squid,,,anchovy,134,Fish,0.25,-1.5796329892311547
91189,cod,,,anchovy,134,Fish,0.6,0.2488180068004626
91190,carp,,,anchovy,134,Fish,0.5,-0.2735965634942851
91191,orca,,,anchovy,134,Fish,0.6,0.2488180068004626
91192,eel,,,anchovy,134,Fish,0.7,0.7712325770952104
91193,piranha,,,anchovy,134,Fish,0.5,-0.2735965634942851
91194,plaice,,,anchovy,134,Fish,0.6,0.2488180068004626
91195,flatfish,,,anchovy,134,Fish,0.8,1.293647147389959
91196,sperm whale,,,anchovy,134,Fish,0.7,0.7712325770952104
91197,ray,,,anchovy,134,Fish,0.6,0.2488180068004626
91198,sardine,,,anchovy,134,Fish,0.45,-0.534803848641659
91199,pike,,,anchovy,134,Fish,0.3,-1.3184257040837808
91200,stickleback,,,anchovy,134,Fish,0.6,0.2488180068004626
91201,sole,,,anchovy,134,Fish,0.5,-0.2735965634942851
91202,whale,,,anchovy,134,Fish,0.8,1.293647147389959
91203,salmon,,,anchovy,134,Fish,0.6,0.2488180068004626
91204,swordfish,,,anchovy,134,Fish,0.5,-0.2735965634942851
91205,trout,,,dolphin,134,Fish,0.5,-0.2735965634942851
91206,goldfish,,,dolphin,134,Fish,0.75,1.0324398622425843
91207,shark,,,dolphin,134,Fish,0.5,-0.2735965634942851
91208,herring,,,dolphin,134,Fish,0.45,-0.534803848641659
91209,squid,,,dolphin,134,Fish,0.65,0.5100252919478367
91210,dolphin,,,cod,134,Fish,0.5,-0.2735965634942851
91211,dolphin,,,carp,134,Fish,0.7,0.7712325770952104
91212,orca,,,dolphin,134,Fish,0.45,-0.534803848641659
91213,eel,,,dolphin,134,Fish,0.75,1.0324398622425843
91214,piranha,,,dolphin,134,Fish,0.2,-1.8408402743785288
91215,plaice,,,dolphin,134,Fish,0.05,-2.62446212982065
91216,flatfish,,,dolphin,134,Fish,0.5,-0.2735965634942851
91217,sperm whale,,,dolphin,134,Fish,0.8,1.293647147389959
91218,ray,,,dolphin,134,Fish,0.6,0.2488180068004626
91219,sardine,,,dolphin,134,Fish,0.25,-1.5796329892311547
91220,pike,,,dolphin,134,Fish,0.75,1.0324398622425843
91221,stickleback,,,dolphin,134,Fish,0.7,0.7712325770952104
91222,sole,,,dolphin,134,Fish,0.55,-0.0123892783469109
91223,whale,,,dolphin,134,Fish,0.75,1.0324398622425843
91224,salmon,,,dolphin,134,Fish,0.6,0.2488180068004626
91225,swordfish,,,dolphin,134,Fish,0.45,-0.534803848641659
91226,trout,,,goldfish,134,Fish,0.55,-0.0123892783469109
91227,trout,,,shark,134,Fish,0.6,0.2488180068004626
91228,trout,,,herring,134,Fish,0.6,0.2488180068004626
91229,trout,,,squid,134,Fish,0.5,-0.2735965634942851
91230,trout,,,cod,134,Fish,0.5,-0.2735965634942851
91231,trout,,,carp,134,Fish,0.45,-0.534803848641659
91232,trout,,,orca,134,Fish,0.6,0.2488180068004626
91233,trout,,,eel,134,Fish,0.8,1.293647147389959
91234,trout,,,piranha,134,Fish,0.9,1.8160617176847065
91235,trout,,,plaice,134,Fish,0.1,-2.3632548446732766
91236,trout,,,flatfish,134,Fish,0.45,-0.534803848641659
91237,trout,,,sperm whale,134,Fish,0.7,0.7712325770952104
91238,trout,,,ray,134,Fish,0.1,-2.3632548446732766
91239,trout,,,sardine,134,Fish,0.7,0.7712325770952104
91240,trout,,,pike,134,Fish,0.6,0.2488180068004626
91241,trout,,,stickleback,134,Fish,0.7,0.7712325770952104
91242,trout,,,sole,134,Fish,0.75,1.0324398622425843
91243,whale,,,trout,134,Fish,0.5,-0.2735965634942851
91244,trout,,,salmon,134,Fish,0.6,0.2488180068004626
91245,trout,,,swordfish,134,Fish,0.7,0.7712325770952104
91246,shark,,,goldfish,134,Fish,0.9,1.8160617176847065
91247,herring,,,goldfish,134,Fish,0.6,0.2488180068004626
91248,squid,,,goldfish,134,Fish,0.8,1.293647147389959
91249,goldfish,,,cod,134,Fish,0.6,0.2488180068004626
91250,goldfish,,,carp,134,Fish,0.5,-0.2735965634942851
91251,orca,,,goldfish,134,Fish,0.7,0.7712325770952104
91252,goldfish,,,eel,134,Fish,0.5,-0.2735965634942851
91253,piranha,,,goldfish,134,Fish,0.5,-0.2735965634942851
91254,plaice,,,goldfish,134,Fish,0.75,1.0324398622425843
91255,goldfish,,,flatfish,134,Fish,0.6,0.2488180068004626
91256,sperm whale,,,goldfish,134,Fish,0.5,-0.2735965634942851
91257,ray,,,goldfish,134,Fish,0.6,0.2488180068004626
91258,sardine,,,goldfish,134,Fish,0.8,1.293647147389959
91259,pike,,,goldfish,134,Fish,0.75,1.0324398622425843
91260,stickleback,,,goldfish,134,Fish,0.7,0.7712325770952104
